timestamp,cell_id,SINR,latitude,longitude,RSRP,RSRQ,fault,model,CQI,Downlink_Throughput,Uplink_Throughput,RSP,Latency,id_x,user_count,id_y,traffic
2023-09-01 00:00:00,79,3.4760717857538914,-69.14356929,-130.4924601,-117.2732172,-15.22362578,False,Model_C,14.0,38.82588945263717,28.457817965999546,-101.51 dBm,49.51 ms,79.0,130.0,79.0,287GB
2023-09-01 00:00:00,80,25.893102776267806,65.35861666,-57.21611362,-92.66059483,-9.457745837,False,Model_B,1.0,93.31960080969577,17.354617216719962,-65.07 dBm,24.29 ms,80.0,133.0,80.0,734GB
2023-09-01 00:00:00,81,18.698943804826737,22.19366283,-139.1495324,-96.70389696,-16.10028932,False,Model_B,1.0,23.48419826193198,10.267454879595943,-76.03 dBm,57.15 ms,81.0,362.0,81.0,555GB
2023-09-01 00:00:00,82,9.926940745579476,-30.43835553,152.8897026,-61.53631154,-3.234417344,False,Model_A,12.0,93.66904633777386,46.317007888762625,-81.03 dBm,86.25 ms,82.0,180.0,82.0,347GB
2023-09-01 00:00:00,83,1.906750508580709,-78.55949695,135.8421672,-103.2141896,-13.00948575,False,Model_A,15.0,53.2553999345351,28.692214139744692,-119.74 dBm,53.85 ms,83.0,149.0,83.0,693GB
2023-09-01 00:00:00,84,9.329469651469866,-34.02318209,-87.14101402,-112.0088925,-18.70459355,False,Model_A,12.0,93.20072232124723,14.841134070663948,-101.10 dBm,29.96 ms,84.0,204.0,84.0,149GB
2023-09-01 00:00:00,85,9.75549966080241,-31.46700204,57.59425657,-76.4568295,-9.571941669,False,Model_C,13.0,96.55101183236602,24.035295392671735,-97.47 dBm,42.28 ms,85.0,27.0,85.0,192GB
2023-09-01 00:00:00,86,21.88818535014192,41.3291121,114.1999921,-68.03616663,-19.23128261,True,Model_B,15.0,94.12679513672546,13.738370601802625,-115.37 dBm,26.08 ms,86.0,178.0,86.0,516GB
2023-09-01 00:00:00,87,19.126724140656393,24.76034484,19.87229218,-73.34386298,-11.83370861,False,Model_A,8.0,87.68573709443963,29.100149134699247,-74.02 dBm,89.58 ms,87.0,126.0,87.0,879GB
2023-09-01 00:00:00,88,26.616382277289794,69.69829366,10.67420821,-84.35215708,-13.52485544,False,Model_C,15.0,66.3857761195214,25.042277226088462,-95.08 dBm,10.93 ms,88.0,287.0,88.0,340GB
2023-09-01 00:00:00,89,14.16644775485848,-5.001313471,-92.93317528,-85.85511185,-18.9202989,True,Model_C,4.0,52.43964874602871,25.22241143751346,-99.94 dBm,40.43 ms,89.0,310.0,89.0,363GB
2023-09-01 00:00:00,90,3.587827378149051,-68.47303573,-146.4830036,-103.5955757,-19.04161656,False,Model_C,6.0,48.052895412670175,15.139874696283151,-64.65 dBm,56.88 ms,90.0,304.0,90.0,244GB
2023-09-01 00:00:00,91,21.39734361668985,38.3840617,142.9976729,-87.9392235,-7.251517259,False,Model_A,5.0,93.89456724609832,13.029411748375674,-110.40 dBm,51.71 ms,91.0,490.0,91.0,471GB
2023-09-01 00:00:00,92,22.823551458506923,46.94130875,144.1505006,-73.86075509,-3.938982592,False,Model_C,12.0,69.59026517349261,29.459253521939218,-116.76 dBm,65.48 ms,92.0,63.0,92.0,453GB
2023-09-01 00:00:00,93,16.83831592708489,11.02989556,47.91652462,-105.5349101,-16.51422942,False,Model_A,10.0,95.85981677428153,39.119361674498535,-69.52 dBm,48.82 ms,93.0,292.0,93.0,766GB
2023-09-01 00:00:00,94,23.12901539863683,48.77409239,-57.94927522,-83.62952193,-16.11307231,False,Model_A,2.0,43.50516404763153,46.316642035932894,-81.55 dBm,97.35 ms,94.0,475.0,94.0,576GB
2023-09-01 00:00:00,95,14.813867890931721,-1.116792654,-54.28455314,-98.51023692,-18.06952093,False,Model_B,15.0,76.1071594859823,44.80844900471432,-114.27 dBm,13.69 ms,95.0,399.0,95.0,454GB
2023-09-01 00:00:00,96,15.681984881459822,4.091909289,81.34404439,-91.42735819,-5.866684669,False,Model_B,12.0,31.685626163266974,8.49310101527734,-68.96 dBm,33.52 ms,96.0,290.0,96.0,740GB
2023-09-01 00:00:00,97,12.826230550756488,-13.0426167,142.9596936,-86.88558967,-10.46405448,False,Model_A,11.0,21.77557310352291,43.052781340292746,-100.42 dBm,73.81 ms,97.0,411.0,97.0,976GB
2023-09-01 00:00:00,98,0.7625738023228557,-85.42455719,139.3511127,-84.60264617,-11.83921856,False,Model_A,14.0,94.95216081288102,47.48222991674474,-65.06 dBm,31.16 ms,98.0,201.0,98.0,179GB
2023-09-01 00:00:00,99,3.2367428097991335,-70.57954314,100.7551965,-82.78142692,-8.030643942,False,Model_A,10.0,15.326700750314155,37.149038134301136,-74.00 dBm,60.96 ms,99.0,120.0,99.0,936GB
2023-09-01 00:00:00,100,,,,,,,,7.0,11.379959304090765,4.061242511323192,-87.83 dBm,43.08 ms,100.0,463.0,100.0,858GB
2023-09-01 01:00:00,0,0.9428755706020275,-22.58277861,-168.6854932,-82.96417727,-3.332133673,False,Model_B,,,,,,,158.0,,730GB
2023-09-01 01:00:00,1,19.092312337913413,81.12857515,49.10774805,-96.46535729,-12.56292633,False,Model_B,7.0,25.47103121443912,48.965038839584494,-111.45 dBm,37.29 ms,101.0,218.0,101.0,683GB
2023-09-01 01:00:00,2,9.4306794322898,41.75890953,-66.83184681,-89.16063065,-6.677898783,False,Model_A,1.0,30.921941690857928,3.50510494421398,-87.14 dBm,37.47 ms,102.0,468.0,102.0,757GB
2023-09-01 01:00:00,3,15.257120734941083,17.75852716,3.085448819,-88.58386344,-8.140088185,False,Model_C,8.0,28.45541262325996,18.18338022286561,-93.64 dBm,46.54 ms,103.0,424.0,103.0,138GB
2023-09-01 01:00:00,4,27.226994217782792,-61.91664472,146.7239306,-64.40474249,-11.63402302,False,Model_B,2.0,24.371508171702352,3.931654739940795,-119.21 dBm,26.80 ms,104.0,337.0,104.0,317GB
2023-09-01 01:00:00,5,7.478766874466248,-61.92098634,-90.25479751,-61.19804548,-11.6254924,False,Model_A,2.0,90.72278146900531,34.253240415329245,-60.04 dBm,43.34 ms,105.0,93.0,105.0,282GB
2023-09-01 01:00:00,6,12.311487691068892,-79.54494981,-32.26214771,-85.22100393,-14.19342542,False,Model_C,15.0,31.793990866947826,18.481813678184288,-89.70 dBm,95.31 ms,106.0,229.0,106.0,706GB
2023-09-01 01:00:00,7,22.666534156291462,65.91170624,91.99840988,-112.3172497,-17.41765421,False,Model_C,9.0,83.08388219980701,16.324632893783154,-90.87 dBm,12.85 ms,107.0,499.0,107.0,967GB
2023-09-01 01:00:00,8,6.863944964748674,18.20070211,-97.63266042,-66.19269541,-11.94265212,False,Model_A,11.0,69.57652977048987,21.35467042892457,-70.37 dBm,52.99 ms,108.0,413.0,108.0,314GB
2023-09-01 01:00:00,9,2.30939729486379,37.453064,-152.2872325,-83.88387627,-16.19456588,False,Model_B,12.0,77.46232704807419,31.897335780083285,-98.02 dBm,70.82 ms,109.0,358.0,109.0,877GB
2023-09-01 01:00:00,10,8.692543587413041,-86.29479103,-75.68947695,-103.2845797,-16.99082177,True,Model_B,15.0,99.29501134748823,20.970835798861554,-110.96 dBm,14.43 ms,110.0,85.0,110.0,332GB
2023-09-01 01:00:00,11,4.836638617620133,84.58377339,-121.9603366,-87.93458978,-13.94814477,False,Model_A,13.0,96.49563604663247,35.840016365043056,-92.70 dBm,66.08 ms,111.0,391.0,111.0,219GB
2023-09-01 01:00:00,12,27.89092957027719,59.83967534,154.6911548,-89.79496375,-8.263287913,True,Model_A,4.0,69.72220676874684,22.70524427143771,-63.28 dBm,90.59 ms,112.0,160.0,112.0,280GB
2023-09-01 01:00:00,13,24.243611386932507,-51.77896008,110.9233366,-91.13127636,-8.307659809,False,Model_A,15.0,65.89500216102982,46.766193097352286,-95.90 dBm,70.01 ms,113.0,23.0,113.0,657GB
2023-09-01 01:00:00,14,19.002112695312704,-57.2715059,48.02535234,-64.74765597,-18.96167468,False,Model_C,10.0,38.934550829715356,16.703298977870368,-65.83 dBm,27.64 ms,114.0,481.0,114.0,957GB
2023-09-01 01:00:00,15,26.14381770563153,-56.98718823,133.7258125,-114.9289795,-9.846272602,False,Model_A,9.0,41.49905583746063,34.65111304553623,-66.22 dBm,66.39 ms,115.0,437.0,115.0,556GB
2023-09-01 01:00:00,16,24.110162306973432,-35.23639627,109.3219477,-97.77167383,-11.76310925,False,Model_C,7.0,85.65744298455078,39.856150723817535,-101.79 dBm,42.39 ms,116.0,460.0,116.0,164GB
2023-09-01 01:00:00,17,5.597101766581075,4.456157694,-112.8347788,-88.12405476,-7.751226956,True,Model_C,2.0,53.4447945649949,34.950926938663414,-101.37 dBm,68.99 ms,117.0,301.0,117.0,815GB
2023-09-01 01:00:00,18,26.776769954699333,-12.24989664,141.3212395,-104.8537833,-7.87305704,False,Model_C,15.0,13.20017665909774,22.964956006369494,-118.69 dBm,11.42 ms,118.0,84.0,118.0,509GB
2023-09-01 01:00:00,19,16.18026725746952,-37.57875476,14.16320709,-75.02302608,-19.4819734,False,Model_B,7.0,99.96963997571554,7.402961415880091,-64.85 dBm,62.63 ms,119.0,385.0,119.0,533GB
2023-09-01 01:00:00,20,24.223204654921876,20.13352105,110.6784559,-88.04296401,-15.87800144,False,Model_B,7.0,76.63334705198147,12.873246420306836,-60.75 dBm,86.69 ms,120.0,51.0,120.0,154GB
2023-09-01 01:00:00,21,26.8827389977048,-64.89110508,142.592868,-109.0629673,-10.41259344,False,Model_A,12.0,73.33936888923589,1.3782203359135061,-73.55 dBm,11.36 ms,121.0,500.0,121.0,835GB
2023-09-01 01:00:00,22,9.540104249155917,-37.41396326,-65.51874901,-100.3501589,-17.96404376,False,Model_B,9.0,16.30080653575523,2.935224668772496,-88.42 dBm,86.55 ms,122.0,42.0,122.0,972GB
2023-09-01 01:00:00,23,3.3015577358303028,-24.05486821,-140.3813072,-79.25386085,-6.584088944,False,Model_A,10.0,77.07430037154394,8.852807399655394,-91.99 dBm,94.23 ms,123.0,295.0,123.0,136GB
2023-09-01 01:00:00,24,6.8380548762582505,-7.907402841,-97.94334148,-84.94803092,-7.474017918,False,Model_C,15.0,19.632969122185585,20.661525062093844,-62.07 dBm,84.40 ms,124.0,219.0,124.0,157GB
2023-09-01 01:00:00,25,12.81323365878769,51.33167305,-26.24119609,-86.13248745,-13.56086536,False,Model_A,13.0,83.76676606992562,31.324053837689853,-106.15 dBm,78.53 ms,125.0,4.0,125.0,857GB
