timestamp,cell_id,latitude,longitude,RSRP,RSRQ,fault,model
2023/9/1 0:00,31,-59.30565774,-100.0411882,-62.24109512,-5.788337951,FALSE,Model_B
2023/9/1 0:00,32,-78.29071326,-136.8484678,-116.5083843,-4.44136663,FALSE,Model_A
2023/9/1 0:00,33,80.79939671,-58.45853829,-114.3676026,-16.89127805,FALSE,Model_B
2023/9/1 0:00,34,83.81376595,159.4474934,-62.70808316,-7.455752416,FALSE,Model_A
2023/9/1 0:00,35,55.51152266,-63.64694447,-76.19764101,-19.18882583,FALSE,Model_B
2023/9/1 0:00,36,-35.16952155,6.764623828,-74.52923337,-19.75531069,FALSE,Model_C
2023/9/1 0:00,37,-72.41901948,73.0868252,-114.3505807,-14.70597374,FALSE,Model_A
2023/9/1 0:00,38,33.16194477,-49.09334314,-91.54957025,-18.33681927,FALSE,Model_A
2023/9/1 0:00,39,-10.77255113,169.8415498,-99.22174073,-12.10054518,FALSE,Model_C
2023/9/1 0:00,40,-68.03311773,166.4810262,-83.04899412,-9.203407935,TRUE,Model_B
2023/9/1 0:00,41,-0.86815618,-89.3583735,-119.0817276,-4.131582763,FALSE,Model_C
2023/9/1 0:00,42,-83.8100662,-0.990537879,-78.96217384,-9.530530205,FALSE,Model_A
2023/9/1 0:00,43,73.67767237,-71.68380847,-118.4093214,-10.04181512,FALSE,Model_B
2023/9/1 0:00,44,-43.41960331,-77.45742202,-85.5979775,-17.815494,FALSE,Model_B
2023/9/1 0:00,45,29.25401118,-166.720699,-63.51211147,-13.43625516,FALSE,Model_C
2023/9/1 0:00,46,-33.8920063,39.44316023,-107.5989384,-15.34266084,FALSE,Model_B
2023/9/1 0:00,47,3.612243812,0.964448362,-118.9066905,-18.39446967,FALSE,Model_B
2023/9/1 0:00,48,8.407850282,-161.4676496,-80.65664188,-13.44825744,FALSE,Model_A
2023/9/1 0:00,49,-56.72619801,-79.68727287,-71.13189104,-15.20846883,FALSE,Model_B
2023/9/1 0:00,50,84.525233,146.9757189,-99.09980373,-4.076981418,TRUE,Model_A
2023/9/1 0:00,51,49.52390821,-93.75771936,-71.79114418,-15.20541227,FALSE,Model_A
2023/9/1 0:00,52,79.10980948,-127.837846,-85.88878298,-10.20928222,FALSE,Model_A
2023/9/1 0:00,53,71.06892308,-3.7970063,-104.999013,-10.13075179,FALSE,Model_B
2023/9/1 0:00,54,17.62199619,174.8341635,-105.6841884,-8.442638742,FALSE,Model_A
2023/9/1 0:00,55,75.9373623,-92.86010226,-113.8125679,-4.656600586,FALSE,Model_C
2023/9/1 0:00,56,-74.07134963,61.96879707,-100.7970239,-4.776105116,FALSE,Model_A
2023/9/1 0:00,57,-54.72308476,94.18306152,-65.67708141,-18.44812649,FALSE,Model_A
2023/9/1 0:00,58,-81.859088,-94.45048416,-79.39380573,-11.79714386,FALSE,Model_B
2023/9/1 0:00,59,-31.44054046,82.1578855,-114.4977512,-9.75850426,FALSE,Model_A
2023/9/1 0:00,60,-20.03808786,-47.59807222,-74.85752823,-6.543156257,FALSE,Model_A
2023/9/1 0:00,61,-41.15717428,47.63009901,-64.14425366,-3.437780455,FALSE,Model_A
2023/9/1 0:00,62,59.17275165,48.07069587,-93.50816992,-4.909028893,FALSE,Model_B
2023/9/1 0:00,63,-25.7844012,12.87888627,-61.88088336,-8.303489827,FALSE,Model_B
2023/9/1 0:00,64,-39.43178826,-147.4956828,-113.9326394,-18.5701843,FALSE,Model_A
2023/9/1 0:00,65,7.685294968,120.7088984,-96.20090388,-4.837752551,FALSE,Model_B
2023/9/1 0:00,66,-64.6336395,-64.51917661,-114.9097372,-3.227127165,FALSE,Model_A
2023/9/1 0:00,67,54.39545654,-112.8533363,-67.17840188,-15.97635171,FALSE,Model_A
2023/9/1 0:00,68,-76.58088414,-165.320949,-74.79730888,-13.60358705,TRUE,Model_A
2023/9/1 0:00,69,87.63964859,32.72145955,-97.32074459,-8.013565807,FALSE,Model_A
2023/9/1 0:00,70,49.00405847,63.92317026,-113.3281511,-11.62537323,TRUE,Model_C
2023/9/1 0:00,71,-54.23117732,-174.0283816,-116.6218035,-17.98009542,FALSE,Model_B
2023/9/1 0:00,72,-89.00601892,4.353500988,-75.34730058,-8.422329739,FALSE,Model_A
2023/9/1 0:00,73,56.78305712,-98.46152093,-97.50776523,-15.14289453,FALSE,Model_A
2023/9/1 0:00,74,37.23432189,52.26220455,-93.8198501,-6.364142767,FALSE,Model_B
2023/9/1 0:00,75,41.22129025,-117.2280856,-117.4104053,-4.850567067,FALSE,Model_A
2023/9/1 0:00,76,48.8286624,68.73758572,-64.85305708,-15.69916714,FALSE,Model_C
2023/9/1 0:00,77,-76.67196269,-40.77527533,-88.61412935,-9.300223152,FALSE,Model_A
2023/9/1 0:00,78,-25.47616886,157.2227959,-60.2501175,-8.15227405,FALSE,Model_C
2023/9/1 0:00,79,-69.14356929,-130.4924601,-117.2732172,-15.22362578,FALSE,Model_C
2023/9/1 0:00,80,65.35861666,-57.21611362,-92.66059483,-9.457745837,FALSE,Model_B
2023/9/1 0:00,81,22.19366283,-139.1495324,-96.70389696,-16.10028932,FALSE,Model_B
2023/9/1 0:00,82,-30.43835553,152.8897026,-61.53631154,-3.234417344,FALSE,Model_A
2023/9/1 0:00,83,-78.55949695,135.8421672,-103.2141896,-13.00948575,FALSE,Model_A
2023/9/1 0:00,84,-34.02318209,-87.14101402,-112.0088925,-18.70459355,FALSE,Model_A
2023/9/1 0:00,85,-31.46700204,57.59425657,-76.4568295,-9.571941669,FALSE,Model_C
2023/9/1 0:00,86,41.3291121,114.1999921,-68.03616663,-19.23128261,TRUE,Model_B
2023/9/1 0:00,87,24.76034484,19.87229218,-73.34386298,-11.83370861,FALSE,Model_A
2023/9/1 0:00,88,69.69829366,10.67420821,-84.35215708,-13.52485544,FALSE,Model_C
2023/9/1 0:00,89,-5.001313471,-92.93317528,-85.85511185,-18.9202989,TRUE,Model_C
2023/9/1 0:00,90,-68.47303573,-146.4830036,-103.5955757,-19.04161656,FALSE,Model_C
2023/9/1 0:00,91,38.3840617,142.9976729,-87.9392235,-7.251517259,FALSE,Model_A
2023/9/1 0:00,92,46.94130875,144.1505006,-73.86075509,-3.938982592,FALSE,Model_C
2023/9/1 0:00,93,11.02989556,47.91652462,-105.5349101,-16.51422942,FALSE,Model_A
2023/9/1 0:00,94,48.77409239,-57.94927522,-83.62952193,-16.11307231,FALSE,Model_A
2023/9/1 0:00,95,-1.116792654,-54.28455314,-98.51023692,-18.06952093,FALSE,Model_B
2023/9/1 0:00,96,4.091909289,81.34404439,-91.42735819,-5.866684669,FALSE,Model_B
2023/9/1 0:00,97,-13.0426167,142.9596936,-86.88558967,-10.46405448,FALSE,Model_A
2023/9/1 0:00,98,-85.42455719,139.3511127,-84.60264617,-11.83921856,FALSE,Model_A
2023/9/1 0:00,99,-70.57954314,100.7551965,-82.78142692,-8.030643942,FALSE,Model_A
2023/9/1 1:00,0,-22.58277861,-168.6854932,-82.96417727,-3.332133673,FALSE,Model_B
2023/9/1 1:00,1,81.12857515,49.10774805,-96.46535729,-12.56292633,FALSE,Model_B
2023/9/1 1:00,2,41.75890953,-66.83184681,-89.16063065,-6.677898783,FALSE,Model_A
2023/9/1 1:00,3,17.75852716,3.085448819,-88.58386344,-8.140088185,FALSE,Model_C
2023/9/1 1:00,4,-61.91664472,146.7239306,-64.40474249,-11.63402302,FALSE,Model_B
2023/9/1 1:00,5,-61.92098634,-90.25479751,-61.19804548,-11.6254924,FALSE,Model_A
2023/9/1 1:00,6,-79.54494981,-32.26214771,-85.22100393,-14.19342542,FALSE,Model_C
2023/9/1 1:00,7,65.91170624,91.99840988,-112.3172497,-17.41765421,FALSE,Model_C
2023/9/1 1:00,8,18.20070211,-97.63266042,-66.19269541,-11.94265212,FALSE,Model_A
2023/9/1 1:00,9,37.453064,-152.2872325,-83.88387627,-16.19456588,FALSE,Model_B
2023/9/1 1:00,10,-86.29479103,-75.68947695,-103.2845797,-16.99082177,TRUE,Model_B
2023/9/1 1:00,11,84.58377339,-121.9603366,-87.93458978,-13.94814477,FALSE,Model_A
2023/9/1 1:00,12,59.83967534,154.6911548,-89.79496375,-8.263287913,TRUE,Model_A
2023/9/1 1:00,13,-51.77896008,110.9233366,-91.13127636,-8.307659809,FALSE,Model_A
2023/9/1 1:00,14,-57.2715059,48.02535234,-64.74765597,-18.96167468,FALSE,Model_C
2023/9/1 1:00,15,-56.98718823,133.7258125,-114.9289795,-9.846272602,FALSE,Model_A
2023/9/1 1:00,16,-35.23639627,109.3219477,-97.77167383,-11.76310925,FALSE,Model_C
2023/9/1 1:00,17,4.456157694,-112.8347788,-88.12405476,-7.751226956,TRUE,Model_C
2023/9/1 1:00,18,-12.24989664,141.3212395,-104.8537833,-7.87305704,FALSE,Model_C
2023/9/1 1:00,19,-37.57875476,14.16320709,-75.02302608,-19.4819734,FALSE,Model_B
2023/9/1 1:00,20,20.13352105,110.6784559,-88.04296401,-15.87800144,FALSE,Model_B
2023/9/1 1:00,21,-64.89110508,142.592868,-109.0629673,-10.41259344,FALSE,Model_A
2023/9/1 1:00,22,-37.41396326,-65.51874901,-100.3501589,-17.96404376,FALSE,Model_B
2023/9/1 1:00,23,-24.05486821,-140.3813072,-79.25386085,-6.584088944,FALSE,Model_A
2023/9/1 1:00,24,-7.907402841,-97.94334148,-84.94803092,-7.474017918,FALSE,Model_C
2023/9/1 1:00,25,51.33167305,-26.24119609,-86.13248745,-13.56086536,FALSE,Model_A
2023/9/1 1:00,26,-54.05871921,114.4853157,-83.54668666,-15.84599636,FALSE,Model_B
2023/9/1 1:00,27,2.562198914,129.86301,-83.65351084,-15.96714454,FALSE,Model_B
2023/9/1 1:00,28,16.6346224,-177.497233,-98.07859082,-11.70723339,FALSE,Model_B
2023/9/1 1:00,29,-81.63892571,3.869028928,-102.8942899,-17.05264888,FALSE,Model_B
2023/9/1 1:00,30,19.35807334,-29.73203887,-116.9018713,-19.68987782,FALSE,Model_C
2023/9/1 1:00,31,-59.30565774,-100.0411882,-66.20338422,-10.2080269,FALSE,Model_C
2023/9/1 1:00,32,-78.29071326,-136.8484678,-70.97567574,-15.61565194,FALSE,Model_C
2023/9/1 1:00,33,80.79939671,-58.45853829,-70.74831161,-7.786226396,FALSE,Model_C
2023/9/1 1:00,34,83.81376595,159.4474934,-103.2012544,-6.918620136,FALSE,Model_B
2023/9/1 1:00,35,55.51152266,-63.64694447,-77.34285127,-16.60838224,FALSE,Model_B
2023/9/1 1:00,36,-35.16952155,6.764623828,-77.56619426,-6.947748475,TRUE,Model_C
2023/9/1 1:00,37,-72.41901948,73.0868252,-110.7382371,-11.82061827,FALSE,Model_B
2023/9/1 1:00,38,33.16194477,-49.09334314,-97.84617111,-12.27744447,FALSE,Model_A
2023/9/1 1:00,39,-10.77255113,169.8415498,-60.60238606,-14.51998464,FALSE,Model_B
2023/9/1 1:00,40,-68.03311773,166.4810262,-111.6705136,-19.95391471,FALSE,Model_A
2023/9/1 1:00,41,-0.86815618,-89.3583735,-91.70542869,-12.99870446,FALSE,Model_C
2023/9/1 1:00,42,-83.8100662,-0.990537879,-68.9563524,-7.318433066,FALSE,Model_A
2023/9/1 1:00,43,73.67767237,-71.68380847,-76.14795149,-4.048212234,FALSE,Model_A
2023/9/1 1:00,44,-43.41960331,-77.45742202,-64.41303458,-7.732858637,TRUE,Model_C
2023/9/1 1:00,45,29.25401118,-166.720699,-111.6136574,-6.480455698,FALSE,Model_A
2023/9/1 1:00,46,-33.8920063,39.44316023,-70.4920394,-16.83111522,FALSE,Model_B
2023/9/1 1:00,47,3.612243812,0.964448362,-88.61607451,-13.89988177,FALSE,Model_B
2023/9/1 1:00,48,8.407850282,-161.4676496,-79.02107619,-12.31687378,FALSE,Model_A
2023/9/1 1:00,49,-56.72619801,-79.68727287,-82.55390735,-10.82372195,FALSE,Model_C
2023/9/1 1:00,50,84.525233,146.9757189,-106.0672383,-4.707232254,FALSE,Model_A
2023/9/1 1:00,51,49.52390821,-93.75771936,-116.0028533,-16.10656835,FALSE,Model_B
2023/9/1 1:00,52,79.10980948,-127.837846,-63.61007258,-9.328963098,FALSE,Model_B
2023/9/1 1:00,53,71.06892308,-3.7970063,-67.28225308,-11.57779835,FALSE,Model_C
2023/9/1 1:00,54,17.62199619,174.8341635,-72.68416733,-17.42152704,FALSE,Model_C
2023/9/1 1:00,55,75.9373623,-92.86010226,-73.28568366,-17.56682425,FALSE,Model_A
2023/9/1 1:00,56,-74.07134963,61.96879707,-74.25247886,-5.094984175,FALSE,Model_B
2023/9/1 1:00,57,-54.72308476,94.18306152,-87.81111891,-13.56003339,FALSE,Model_B
2023/9/1 1:00,58,-81.859088,-94.45048416,-72.16227805,-17.45140374,FALSE,Model_C
2023/9/1 1:00,59,-31.44054046,82.1578855,-76.79780781,-9.100490241,FALSE,Model_A
2023/9/1 1:00,60,-20.03808786,-47.59807222,-104.8920565,-14.12316811,FALSE,Model_B
2023/9/1 1:00,61,-41.15717428,47.63009901,-99.44854457,-16.13503329,FALSE,Model_B
2023/9/1 1:00,62,59.17275165,48.07069587,-63.16299962,-17.39302615,FALSE,Model_B
2023/9/1 1:00,63,-25.7844012,12.87888627,-113.9523238,-15.64773596,FALSE,Model_B
2023/9/1 1:00,64,-39.43178826,-147.4956828,-64.07290305,-10.39273588,FALSE,Model_C
2023/9/1 1:00,65,7.685294968,120.7088984,-77.56568194,-17.40683627,FALSE,Model_A
2023/9/1 1:00,66,-64.6336395,-64.51917661,-115.8647076,-18.68554189,FALSE,Model_B
2023/9/1 1:00,67,54.39545654,-112.8533363,-64.46588923,-12.33573069,FALSE,Model_A
2023/9/1 1:00,68,-76.58088414,-165.320949,-110.0687694,-16.83254505,FALSE,Model_A
2023/9/1 1:00,69,87.63964859,32.72145955,-67.80621828,-11.17975303,FALSE,Model_A
2023/9/1 1:00,70,49.00405847,63.92317026,-97.2416581,-7.347755919,FALSE,Model_A
2023/9/1 1:00,71,-54.23117732,-174.0283816,-119.7220786,-14.33051408,FALSE,Model_A
2023/9/1 1:00,72,-89.00601892,4.353500988,-68.18891156,-4.309676059,FALSE,Model_A
2023/9/1 1:00,73,56.78305712,-98.46152093,-75.74992511,-12.312295,FALSE,Model_C
2023/9/1 1:00,74,37.23432189,52.26220455,-111.5485788,-17.00142123,FALSE,Model_C
2023/9/1 1:00,75,41.22129025,-117.2280856,-117.9672504,-14.70495609,FALSE,Model_B
2023/9/1 1:00,76,48.8286624,68.73758572,-82.06414272,-19.77739424,FALSE,Model_C
2023/9/1 1:00,77,-76.67196269,-40.77527533,-61.46752106,-12.1971872,FALSE,Model_C
2023/9/1 1:00,78,-25.47616886,157.2227959,-114.8790199,-3.053137719,FALSE,Model_B
2023/9/1 1:00,79,-69.14356929,-130.4924601,-101.4037844,-13.24559204,FALSE,Model_A
2023/9/1 1:00,80,65.35861666,-57.21611362,-99.03678006,-12.04005892,FALSE,Model_C
2023/9/1 1:00,81,22.19366283,-139.1495324,-91.67598329,-10.39770073,TRUE,Model_A
2023/9/1 1:00,82,-30.43835553,152.8897026,-77.15644801,-11.02998859,FALSE,Model_B
2023/9/1 1:00,83,-78.55949695,135.8421672,-95.95421635,-10.48611437,FALSE,Model_A
2023/9/1 1:00,84,-34.02318209,-87.14101402,-99.93823132,-18.71644282,FALSE,Model_A
2023/9/1 1:00,85,-31.46700204,57.59425657,-103.7553196,-9.052007765,FALSE,Model_B
2023/9/1 1:00,86,41.3291121,114.1999921,-61.26411386,-5.723589389,FALSE,Model_C
2023/9/1 1:00,87,24.76034484,19.87229218,-86.89664428,-15.68389441,FALSE,Model_A
2023/9/1 1:00,88,69.69829366,10.67420821,-118.8173677,-18.23015411,FALSE,Model_C
2023/9/1 1:00,89,-5.001313471,-92.93317528,-66.75237105,-10.53573306,FALSE,Model_C
2023/9/1 1:00,90,-68.47303573,-146.4830036,-105.4096685,-7.721462158,FALSE,Model_C
2023/9/1 1:00,91,38.3840617,142.9976729,-62.24104089,-3.945034665,FALSE,Model_C
2023/9/1 1:00,92,46.94130875,144.1505006,-102.4111362,-4.762291085,TRUE,Model_B
2023/9/1 1:00,93,11.02989556,47.91652462,-75.84572321,-5.581822377,FALSE,Model_C
2023/9/1 1:00,94,48.77409239,-57.94927522,-85.01750634,-12.83578264,FALSE,Model_C
2023/9/1 1:00,95,-1.116792654,-54.28455314,-82.51432374,-14.29028043,FALSE,Model_C
2023/9/1 1:00,96,4.091909289,81.34404439,-84.58230345,-15.44291811,FALSE,Model_C
2023/9/1 1:00,97,-13.0426167,142.9596936,-73.56992861,-13.83311579,FALSE,Model_B
2023/9/1 1:00,98,-85.42455719,139.3511127,-63.09280158,-7.018701499,FALSE,Model_C
2023/9/1 1:00,99,-70.57954314,100.7551965,-86.0534028,-3.248755692,FALSE,Model_B
2023/9/1 2:00,0,-22.58277861,-168.6854932,-90.91329797,-11.28821985,FALSE,Model_A
2023/9/1 2:00,1,81.12857515,49.10774805,-81.99130681,-15.61590935,FALSE,Model_B
2023/9/1 2:00,2,41.75890953,-66.83184681,-94.69776393,-17.75130441,FALSE,Model_C
2023/9/1 2:00,3,17.75852716,3.085448819,-103.6615604,-19.6873585,FALSE,Model_B
2023/9/1 2:00,4,-61.91664472,146.7239306,-71.0967343,-11.53245719,TRUE,Model_A
2023/9/1 2:00,5,-61.92098634,-90.25479751,-80.9147767,-5.894389337,FALSE,Model_A
2023/9/1 2:00,6,-79.54494981,-32.26214771,-111.5988877,-15.51737536,FALSE,Model_B
2023/9/1 2:00,7,65.91170624,91.99840988,-84.15521387,-9.791213373,FALSE,Model_C
2023/9/1 2:00,8,18.20070211,-97.63266042,-85.60233731,-5.752181626,FALSE,Model_C
2023/9/1 2:00,9,37.453064,-152.2872325,-88.86493768,-19.20157856,FALSE,Model_B
2023/9/1 2:00,10,-86.29479103,-75.68947695,-108.9377448,-18.46427167,FALSE,Model_C
2023/9/1 2:00,11,84.58377339,-121.9603366,-96.64226316,-15.09220647,FALSE,Model_A
2023/9/1 2:00,12,59.83967534,154.6911548,-76.70802833,-9.623120661,FALSE,Model_A
2023/9/1 2:00,13,-51.77896008,110.9233366,-80.17973008,-4.073894431,FALSE,Model_C
2023/9/1 2:00,14,-57.2715059,48.02535234,-103.8053267,-10.82267276,FALSE,Model_A
2023/9/1 2:00,15,-56.98718823,133.7258125,-69.21552904,-3.760982684,FALSE,Model_C
2023/9/1 2:00,16,-35.23639627,109.3219477,-73.74526778,-18.1878297,TRUE,Model_A
2023/9/1 2:00,17,4.456157694,-112.8347788,-95.23238696,-8.016265655,FALSE,Model_A
2023/9/1 2:00,18,-12.24989664,141.3212395,-105.215878,-6.0752606,FALSE,Model_A
2023/9/1 2:00,19,-37.57875476,14.16320709,-103.6712918,-9.966078663,FALSE,Model_C
2023/9/1 2:00,20,20.13352105,110.6784559,-64.96118547,-17.67408327,FALSE,Model_C
2023/9/1 2:00,21,-64.89110508,142.592868,-88.72195996,-18.5260114,FALSE,Model_C
2023/9/1 2:00,22,-37.41396326,-65.51874901,-76.06650682,-6.288460486,FALSE,Model_C
2023/9/1 2:00,23,-24.05486821,-140.3813072,-81.76610521,-3.330194397,FALSE,Model_B
2023/9/1 2:00,24,-7.907402841,-97.94334148,-78.40948731,-19.12287129,FALSE,Model_C
2023/9/1 2:00,25,51.33167305,-26.24119609,-84.70417458,-3.010990507,FALSE,Model_B
2023/9/1 2:00,26,-54.05871921,114.4853157,-65.07070214,-19.42291836,FALSE,Model_B
2023/9/1 2:00,27,2.562198914,129.86301,-108.4440583,-18.04020564,FALSE,Model_A
2023/9/1 2:00,28,16.6346224,-177.497233,-91.547147,-5.345274933,FALSE,Model_A
2023/9/1 2:00,29,-81.63892571,3.869028928,-88.65392544,-9.042706939,FALSE,Model_B
2023/9/1 2:00,30,19.35807334,-29.73203887,-86.35936836,-11.82194797,FALSE,Model_C
2023/9/1 2:00,31,-59.30565774,-100.0411882,-99.60750217,-7.678964884,TRUE,Model_C
2023/9/1 2:00,32,-78.29071326,-136.8484678,-71.76138124,-10.84717466,FALSE,Model_C
2023/9/1 2:00,33,80.79939671,-58.45853829,-82.44651741,-4.93837828,FALSE,Model_A
2023/9/1 2:00,34,83.81376595,159.4474934,-94.94963496,-12.14697154,FALSE,Model_B
2023/9/1 2:00,35,55.51152266,-63.64694447,-67.51789964,-11.00806872,FALSE,Model_C
2023/9/1 2:00,36,-35.16952155,6.764623828,-115.7982177,-19.83874763,TRUE,Model_C
2023/9/1 2:00,37,-72.41901948,73.0868252,-95.88414518,-11.84211445,FALSE,Model_A
2023/9/1 2:00,38,33.16194477,-49.09334314,-96.10275696,-18.4411113,FALSE,Model_C
2023/9/1 2:00,39,-10.77255113,169.8415498,-76.06369157,-19.94311185,FALSE,Model_A
2023/9/1 2:00,40,-68.03311773,166.4810262,-68.8306907,-7.835593641,FALSE,Model_B
2023/9/1 2:00,41,-0.86815618,-89.3583735,-65.37965388,-19.23328849,FALSE,Model_A
2023/9/1 2:00,42,-83.8100662,-0.990537879,-79.22116304,-16.28968391,FALSE,Model_A
2023/9/1 2:00,43,73.67767237,-71.68380847,-104.4610409,-9.994578107,FALSE,Model_A
2023/9/1 2:00,44,-43.41960331,-77.45742202,-63.31607866,-12.05417431,FALSE,Model_C
2023/9/1 2:00,45,29.25401118,-166.720699,-75.39883063,-18.89523104,FALSE,Model_A
2023/9/1 2:00,46,-33.8920063,39.44316023,-81.02120106,-9.668474487,FALSE,Model_A
2023/9/1 2:00,47,3.612243812,0.964448362,-117.1832786,-13.4704596,TRUE,Model_B
2023/9/1 2:00,48,8.407850282,-161.4676496,-73.22493159,-14.04787059,TRUE,Model_B
2023/9/1 2:00,49,-56.72619801,-79.68727287,-107.0205586,-11.18957377,FALSE,Model_C
2023/9/1 2:00,50,84.525233,146.9757189,-109.566285,-13.26388568,FALSE,Model_A
2023/9/1 2:00,51,49.52390821,-93.75771936,-60.21985345,-4.743585483,FALSE,Model_B
2023/9/1 2:00,52,79.10980948,-127.837846,-106.5709431,-10.87143481,FALSE,Model_A
2023/9/1 2:00,53,71.06892308,-3.7970063,-68.39239101,-12.22365434,FALSE,Model_B
2023/9/1 2:00,54,17.62199619,174.8341635,-112.2291047,-4.891282642,FALSE,Model_C
2023/9/1 2:00,55,75.9373623,-92.86010226,-71.42903552,-8.860886329,FALSE,Model_B
2023/9/1 2:00,56,-74.07134963,61.96879707,-103.1165424,-15.7049654,TRUE,Model_C
2023/9/1 2:00,57,-54.72308476,94.18306152,-76.59479318,-11.5701125,TRUE,Model_C
2023/9/1 2:00,58,-81.859088,-94.45048416,-66.33120414,-3.144919303,TRUE,Model_A
2023/9/1 2:00,59,-31.44054046,82.1578855,-91.16480536,-9.929067661,FALSE,Model_A
2023/9/1 2:00,60,-20.03808786,-47.59807222,-87.37326552,-5.303621035,FALSE,Model_B
2023/9/1 2:00,61,-41.15717428,47.63009901,-67.91035176,-15.83014595,FALSE,Model_C
2023/9/1 2:00,62,59.17275165,48.07069587,-99.95946728,-15.94226947,FALSE,Model_A
2023/9/1 2:00,63,-25.7844012,12.87888627,-78.06055572,-16.78323382,FALSE,Model_C
2023/9/1 2:00,64,-39.43178826,-147.4956828,-67.68938834,-19.50279619,FALSE,Model_A
2023/9/1 2:00,65,7.685294968,120.7088984,-70.80318496,-16.11337225,FALSE,Model_B
2023/9/1 2:00,66,-64.6336395,-64.51917661,-70.92197855,-5.853718975,FALSE,Model_B
2023/9/1 2:00,67,54.39545654,-112.8533363,-108.4120281,-18.57033018,FALSE,Model_C
2023/9/1 2:00,68,-76.58088414,-165.320949,-82.09118838,-15.58333912,FALSE,Model_A
2023/9/1 2:00,69,87.63964859,32.72145955,-73.20927629,-18.18132914,FALSE,Model_A
2023/9/1 2:00,70,49.00405847,63.92317026,-94.06555297,-5.717934453,FALSE,Model_B
2023/9/1 2:00,71,-54.23117732,-174.0283816,-64.07831367,-18.25733462,FALSE,Model_C
2023/9/1 2:00,72,-89.00601892,4.353500988,-63.1621267,-17.17158102,FALSE,Model_B
2023/9/1 2:00,73,56.78305712,-98.46152093,-85.06977239,-14.11998803,FALSE,Model_A
2023/9/1 2:00,74,37.23432189,52.26220455,-68.85512045,-3.167477663,FALSE,Model_C
2023/9/1 2:00,75,41.22129025,-117.2280856,-112.1948256,-7.109525669,TRUE,Model_C
2023/9/1 2:00,76,48.8286624,68.73758572,-70.70922316,-13.67883,FALSE,Model_C
2023/9/1 2:00,77,-76.67196269,-40.77527533,-79.0022774,-12.41965399,FALSE,Model_C
2023/9/1 2:00,78,-25.47616886,157.2227959,-63.3417819,-18.26270847,FALSE,Model_A
